Order_ID,Customer_ID,Product_ID,Store_ID,Order_Date,Ship_Date,Month,Quarter,Year,Country,Nation,Region,City,Product_Category,Product_Subcategory,Product_Name,Sales_Channel,Customer_Segment,Units_Sold,Unit_Price,Discount,Revenue,Cost,Profit,Profit_Margin,Payment_Method,Delivery_Type,Satisfaction_Score,Returned_Units,Delivery_Days,Order_Status
ORD2025-02623,CUST01007,CAT032,STR004,2025-08-09,2025-08-09,Aug,Q3,2025,United Kingdom,England,London,London,Cleaning,Consumables,Eco Wipe Refill Bundle,In-Store,Premium,2,17.83,0.0,35.66,12.92,22.74,0.6377,PayPal,Store Pickup,4.7,0,0,Completed
ORD2025-02624,CUST01260,CAT021,STR001,2025-10-23,2025-10-23,Oct,Q4,2025,United Kingdom,England,North West,Manchester,Electronics,Workspace,Folio USB-C Dock,In-Store,Home Office,3,117.58,0.19,285.72,255.19,30.53,0.1069,Card,Store Pickup,4.5,0,0,Completed
ORD2025-02625,CUST00119,CAT016,STR008,2025-08-28,2025-08-28,Aug,Q3,2025,United Kingdom,Northern Ireland,Northern Ireland,Belfast,Kitchen,Appliances,Harbour Kettle,In-Store,Home Office,1,48.3,0.0,48.3,31.75,16.55,0.3427,Card,Store Pickup,4.4,0,0,Completed
ORD2025-02626,CUST00597,CAT003,ECH003,2025-11-30,2025-12-02,Nov,Q4,2025,United Kingdom,Scotland,Scotland,Edinburgh,Home Accessories,Decor,Willow Ceramic Vase,Online,Home Office,5,23.28,0.0,116.4,68.67,47.73,0.4101,Digital Wallet,Express,5.0,0,2,Completed
ORD2025-02627,CUST00396,CAT038,STR010,2024-12-25,2024-12-25,Dec,Q4,2024,United Kingdom,England,North East,Newcastle upon Tyne,Garden,Outdoor Living,Verde Folding Chair,In-Store,Consumer,6,60.99,0.0,365.94,199.16,166.78,0.4558,Bank Transfer,Store Pickup,3.5,0,0,Completed
ORD2025-02628,CUST01022,CAT019,STR004,2024-05-28,2024-05-28,May,Q2,2024,United Kingdom,England,London,London,Electronics,Small Tech,Nova Smart Plug Twin Pack,In-Store,Consumer,1,29.63,0.0,29.63,13.43,16.2,0.5467,Card,Store Pickup,4.1,0,0,Completed
ORD2025-02629,CUST01265,CAT007,ECH002,2025-09-09,2025-09-11,Sep,Q3,2025,United Kingdom,England,Yorkshire and The Humber,Leeds,Furniture,Living Room,Riverside Coffee Table,Online,Consumer,1,145.33,0.07,135.16,108.0,27.16,0.2009,Digital Wallet,Express,3.9,0,2,Completed
ORD2025-02630,CUST01140,CAT001,ECH003,2025-01-21,2025-01-23,Jan,Q1,2025,United Kingdom,England,Yorkshire and The Humber,Leeds,Home Accessories,Lighting,Aurora Desk Lamp,Online,Consumer,2,30.62,0.0,61.24,46.17,15.07,0.2461,Card,Express,3.7,0,2,Completed
ORD2025-02631,CUST00545,CAT001,ECH001,2025-03-28,2025-04-01,Mar,Q1,2025,United Kingdom,Wales,Wales,Cardiff,Home Accessories,Lighting,Aurora Desk Lamp,Online,Small Business,3,31.39,0.19,76.28,63.51,12.77,0.1674,PayPal,Standard,3.9,0,4,Completed
ORD2025-02632,CUST00845,CAT027,ECH002,2024-03-14,2024-03-18,Mar,Q1,2024,United Kingdom,England,East of England,Norwich,Storage,Organisation,Metro Storage Box Pack,Online,Consumer,1,19.29,0.0,19.29,12.52,6.77,0.351,Digital Wallet,Standard,4.2,0,4,Completed
ORD2025-02633,CUST00726,CAT012,ECH002,2025-06-23,2025-06-26,Jun,Q2,2025,United Kingdom,Northern Ireland,Northern Ireland,Derry,Furniture,Dining,Bromley Dining Table,Online,Consumer,1,308.4,0.07,286.81,247.77,39.04,0.1361,Card,Standard,3.4,0,3,Completed
ORD2025-02634,CUST01243,CAT019,STR003,2025-01-06,2025-01-06,Jan,Q1,2025,United Kingdom,England,Yorkshire and The Humber,Leeds,Electronics,Small Tech,Nova Smart Plug Twin Pack,In-Store,Consumer,1,27.15,0.11,24.16,14.08,10.08,0.4172,PayPal,Store Pickup,4.2,0,0,Completed
ORD2025-02635,CUST00634,CAT027,STR006,2024-04-19,2024-04-19,Apr,Q2,2024,United Kingdom,Scotland,Scotland,Glasgow,Storage,Organisation,Metro Storage Box Pack,In-Store,Home Office,1,18.64,0.07,17.34,8.07,9.27,0.5346,PayPal,Store Pickup,3.7,0,0,Completed
ORD2025-02636,CUST01289,CAT007,STR009,2024-08-28,2024-08-28,Aug,Q3,2024,United Kingdom,England,South East,Reading,Furniture,Living Room,Riverside Coffee Table,In-Store,Consumer,1,142.1,0.06,133.57,93.4,40.17,0.3007,PayPal,Store Pickup,3.9,0,0,Completed
ORD2025-02637,CUST01004,CAT011,STR007,2024-12-12,2024-12-14,Dec,Q4,2024,United Kingdom,Wales,Wales,Cardiff,Furniture,Dining,Abbey Dining Chair,In-Store,Consumer,2,73.91,0.06,138.95,91.83,47.12,0.3391,PayPal,Standard,4.5,0,2,Completed
ORD2025-02638,CUST01550,CAT039,STR003,2025-10-12,2025-10-12,Oct,Q4,2025,United Kingdom,England,Yorkshire and The Humber,Leeds,Personal Care,Wellbeing,Serene Heated Blanket,In-Store,Small Business,1,68.36,0.09,62.21,39.24,22.97,0.3692,Digital Wallet,Store Pickup,4.2,0,0,Completed
ORD2025-02639,CUST00502,CAT002,STR006,2025-03-01,2025-03-01,Mar,Q1,2025,United Kingdom,Scotland,Scotland,Glasgow,Home Accessories,Lighting,Harbour Floor Lamp,In-Store,Consumer,2,79.49,0.07,147.85,98.57,49.28,0.3333,Digital Wallet,Store Pickup,3.1,0,0,Completed
ORD2025-02640,CUST00748,CAT025,STR002,2025-07-18,2025-07-18,Jul,Q3,2025,United Kingdom,England,West Midlands,Birmingham,Personal Care,Wellbeing,PureMist Humidifier,In-Store,Premium,2,49.95,0.0,99.9,61.2,38.7,0.3874,PayPal,Store Pickup,5.0,0,0,Completed
ORD2025-02641,CUST01508,CAT003,STR003,2024-01-11,2024-01-11,Jan,Q1,2024,United Kingdom,England,East Midlands,Nottingham,Home Accessories,Decor,Willow Ceramic Vase,In-Store,Home Office,1,24.19,0.0,24.19,11.06,13.13,0.5428,Digital Wallet,Store Pickup,3.9,0,0,Completed
ORD2025-02642,CUST00343,CAT019,ECH001,2025-12-14,2025-12-19,Dec,Q4,2025,United Kingdom,England,East of England,Norwich,Electronics,Small Tech,Nova Smart Plug Twin Pack,Online,Small Business,1,28.26,0.06,26.56,18.36,8.2,0.3087,PayPal,Standard,3.5,0,5,Completed
ORD2025-02643,CUST01218,CAT008,STR003,2025-02-22,2025-02-22,Feb,Q1,2025,United Kingdom,England,Yorkshire and The Humber,Leeds,Furniture,Living Room,Camden TV Stand,In-Store,Premium,1,211.59,0.0,211.59,142.29,69.3,0.3275,Digital Wallet,Store Pickup,4.6,0,0,Completed
ORD2025-02644,CUST01262,CAT007,ECH001,2025-09-16,2025-09-17,Sep,Q3,2025,United Kingdom,England,North East,Sunderland,Furniture,Living Room,Riverside Coffee Table,Online,Home Office,1,141.86,0.0,141.86,105.8,36.06,0.2542,Digital Wallet,Express,3.8,0,1,Completed
ORD2025-02645,CUST00538,CAT024,STR009,2024-04-09,2024-04-09,Apr,Q2,2024,United Kingdom,England,South East,Reading,Garden,Seasonal,Patio Lantern Duo,In-Store,Premium,4,40.71,0.04,156.33,82.95,73.38,0.4694,Digital Wallet,Store Pickup,4.4,2,0,Partially Returned
ORD2025-02646,CUST01553,CAT039,STR010,2025-03-14,2025-03-17,Mar,Q1,2025,United Kingdom,England,North East,Newcastle upon Tyne,Personal Care,Wellbeing,Serene Heated Blanket,In-Store,Consumer,2,64.1,0.06,120.51,82.86,37.65,0.3124,Card,Standard,4.6,0,3,Completed
ORD2025-02647,CUST00673,CAT028,STR002,2025-07-29,2025-07-29,Jul,Q3,2025,United Kingdom,England,West Midlands,Birmingham,Storage,Organisation,Studio Shelf Unit,In-Store,Small Business,5,97.79,0.0,488.95,309.85,179.1,0.3663,Digital Wallet,Store Pickup,4.2,0,0,Completed
ORD2025-02648,CUST00357,CAT011,ECH003,2024-12-20,2024-12-21,Dec,Q4,2024,United Kingdom,England,London,London,Furniture,Dining,Abbey Dining Chair,Online,Consumer,2,86.31,0.07,160.54,98.01,62.53,0.3895,PayPal,Express,5.0,0,1,Completed
ORD2025-02649,CUST00165,CAT021,STR005,2025-11-04,2025-11-04,Nov,Q4,2025,United Kingdom,England,South West,Bristol,Electronics,Workspace,Folio USB-C Dock,In-Store,Premium,2,122.0,0.0,244.0,167.54,76.46,0.3134,Digital Wallet,Store Pickup,4.3,0,0,Completed
ORD2025-02650,CUST01025,CAT011,STR009,2025-09-06,2025-09-06,Sep,Q3,2025,United Kingdom,England,South East,Reading,Furniture,Dining,Abbey Dining Chair,In-Store,Small Business,1,73.05,0.05,69.4,44.08,25.32,0.3648,Card,Store Pickup,3.8,0,0,Completed
ORD2025-02651,CUST01323,CAT026,STR001,2024-04-28,2024-04-28,Apr,Q2,2024,United Kingdom,England,East of England,Norwich,Personal Care,Wellbeing,CalmAir Diffuser,In-Store,Consumer,2,36.6,0.11,65.15,43.06,22.09,0.3391,Card,Store Pickup,5.0,0,0,Completed
ORD2025-02652,CUST00993,CAT020,STR009,2024-10-22,2024-10-22,Oct,Q4,2024,United Kingdom,England,South East,Reading,Electronics,Workspace,Folio Wireless Keyboard,In-Store,Small Business,2,59.74,0.09,108.73,77.93,30.8,0.2833,Digital Wallet,Store Pickup,3.9,0,0,Completed
ORD2025-02653,CUST01266,CAT007,STR001,2024-09-12,2024-09-12,Sep,Q3,2024,United Kingdom,England,South East,Reading,Furniture,Living Room,Riverside Coffee Table,In-Store,Small Business,1,146.48,0.05,139.16,97.94,41.22,0.2962,PayPal,Store Pickup,4.2,0,0,Completed
ORD2025-02654,CUST01155,CAT010,STR008,2025-03-19,2025-03-19,Mar,Q1,2025,United Kingdom,Northern Ireland,Northern Ireland,Belfast,Furniture,Bedroom,Maple Chest of Drawers,In-Store,Consumer,1,252.31,0.16,211.94,186.02,25.92,0.1223,Card,Store Pickup,4.4,0,0,Completed
ORD2025-02655,CUST01043,CAT009,STR007,2025-01-03,2025-01-03,Jan,Q1,2025,United Kingdom,Wales,Wales,Cardiff,Furniture,Bedroom,Oxford Bedside Table,In-Store,Consumer,2,89.05,0.0,178.1,109.9,68.2,0.3829,Card,Store Pickup,4.0,0,0,Completed
ORD2025-02656,CUST00111,CAT006,ECH002,2025-10-18,2025-10-20,Oct,Q4,2025,United Kingdom,England,London,London,Home Accessories,Soft Furnishings,Hearth Throw Blanket,Online,Consumer,4,38.07,0.0,152.28,83.73,68.55,0.4502,Card,Express,4.2,0,2,Completed
ORD2025-02657,CUST00243,CAT008,ECH002,2025-01-29,2025-02-01,Jan,Q1,2025,United Kingdom,Northern Ireland,Northern Ireland,Belfast,Furniture,Living Room,Camden TV Stand,Online,Consumer,1,192.29,0.07,178.83,149.11,29.72,0.1662,PayPal,Standard,3.7,0,3,Completed
ORD2025-02658,CUST01342,CAT039,ECH002,2024-07-01,2024-07-05,Jul,Q3,2024,United Kingdom,England,Yorkshire and The Humber,Sheffield,Personal Care,Wellbeing,Serene Heated Blanket,Online,Premium,2,67.28,0.05,127.83,84.49,43.34,0.339,Bank Transfer,Standard,4.3,0,4,Completed
ORD2025-02659,CUST00947,CAT003,ECH001,2025-12-31,2026-01-06,Dec,Q4,2025,United Kingdom,England,North West,Liverpool,Home Accessories,Decor,Willow Ceramic Vase,Online,Consumer,2,25.53,0.0,51.06,28.29,22.77,0.4459,Bank Transfer,Standard,3.3,0,6,Completed
ORD2025-02660,CUST00458,CAT031,STR005,2025-09-10,2025-09-10,Sep,Q3,2025,United Kingdom,England,South West,Bristol,Cleaning,Home Care,PureClean Vacuum,In-Store,Home Office,2,141.04,0.0,282.08,189.86,92.22,0.3269,Digital Wallet,Store Pickup,4.0,0,0,Completed
ORD2025-02661,CUST00186,CAT023,STR008,2024-11-19,2024-11-19,Nov,Q4,2024,United Kingdom,Northern Ireland,Northern Ireland,Belfast,Garden,Outdoor Living,Oakwell Planter Trio,In-Store,Home Office,2,40.86,0.0,81.72,45.73,35.99,0.4404,PayPal,Store Pickup,4.0,0,0,Completed
ORD2025-02662,CUST01312,CAT021,STR004,2024-05-17,2024-05-17,May,Q2,2024,United Kingdom,England,London,London,Electronics,Workspace,Folio USB-C Dock,In-Store,Consumer,10,123.58,0.0,1235.8,838.29,397.51,0.3217,PayPal,Store Pickup,3.4,0,0,Completed
ORD2025-02663,CUST00619,CAT022,STR009,2025-03-28,2025-03-28,Mar,Q1,2025,United Kingdom,England,South East,Reading,Garden,Outdoor Living,Meadow Bistro Set,In-Store,Home Office,1,182.35,0.06,171.41,125.16,46.25,0.2698,Card,Store Pickup,3.8,0,0,Completed
ORD2025-02664,CUST01066,CAT005,ECH002,2024-06-24,2024-06-25,Jun,Q2,2024,United Kingdom,England,North West,Liverpool,Home Accessories,Soft Furnishings,Kensington Cushion Set,Online,Consumer,3,29.1,0.0,87.3,55.51,31.79,0.3641,Card,Express,4.1,0,1,Completed
ORD2025-02665,CUST00712,CAT002,STR002,2025-01-27,2025-01-27,Jan,Q1,2025,United Kingdom,England,West Midlands,Birmingham,Home Accessories,Lighting,Harbour Floor Lamp,In-Store,Premium,4,77.2,0.08,284.1,190.25,93.85,0.3303,Card,Store Pickup,4.6,0,0,Completed
ORD2025-02666,CUST00421,CAT006,STR001,2024-03-17,2024-03-17,Mar,Q1,2024,United Kingdom,England,North West,Manchester,Home Accessories,Soft Furnishings,Hearth Throw Blanket,In-Store,Small Business,2,36.81,0.1,66.26,35.51,30.75,0.4641,Card,Store Pickup,4.7,0,0,Completed
ORD2025-02667,CUST01331,CAT027,STR004,2025-01-10,2025-01-10,Jan,Q1,2025,United Kingdom,England,London,London,Storage,Organisation,Metro Storage Box Pack,In-Store,Home Office,1,19.95,0.0,19.95,8.17,11.78,0.5905,PayPal,Store Pickup,4.9,0,0,Completed
ORD2025-02668,CUST00551,CAT026,STR002,2025-10-27,2025-10-27,Oct,Q4,2025,United Kingdom,England,West Midlands,Birmingham,Personal Care,Wellbeing,CalmAir Diffuser,In-Store,Small Business,1,39.9,0.05,37.9,21.66,16.24,0.4285,Card,Store Pickup,4.6,0,0,Completed
ORD2025-02669,CUST01298,CAT020,STR004,2025-11-01,2025-11-01,Nov,Q4,2025,United Kingdom,England,London,London,Electronics,Workspace,Folio Wireless Keyboard,In-Store,Premium,2,70.58,0.0,141.16,81.36,59.8,0.4236,Card,Store Pickup,4.8,0,0,Completed
ORD2025-02670,CUST00238,CAT001,STR001,2025-11-02,2025-11-02,Nov,Q4,2025,United Kingdom,England,North West,Manchester,Home Accessories,Lighting,Aurora Desk Lamp,In-Store,Consumer,2,33.21,0.12,58.45,37.13,21.32,0.3648,Digital Wallet,Store Pickup,4.3,0,0,Completed
ORD2025-02671,CUST01362,CAT008,ECH002,2025-02-15,2025-02-19,Feb,Q1,2025,United Kingdom,England,East of England,Norwich,Furniture,Living Room,Camden TV Stand,Online,Consumer,1,206.7,0.07,192.23,150.4,41.83,0.2176,Card,Standard,3.8,0,4,Completed
ORD2025-02672,CUST00708,CAT015,STR004,2024-07-26,2024-07-26,Jul,Q3,2024,United Kingdom,England,London,London,Kitchen,Storage,Pantry Glass Jar Set,In-Store,Consumer,5,22.82,0.06,107.25,49.89,57.36,0.5348,Card,Store Pickup,4.6,0,0,Completed
ORD2025-02673,CUST00516,CAT039,STR006,2024-11-18,2024-11-18,Nov,Q4,2024,United Kingdom,Scotland,Scotland,Edinburgh,Personal Care,Wellbeing,Serene Heated Blanket,In-Store,Consumer,1,68.87,0.11,61.29,39.88,21.41,0.3493,Digital Wallet,Store Pickup,4.6,0,0,Completed
ORD2025-02674,CUST00813,CAT033,STR003,2024-06-22,2024-06-22,Jun,Q2,2024,United Kingdom,England,Yorkshire and The Humber,Leeds,Home Accessories,Decor,Elm Photo Frame Set,In-Store,Consumer,1,17.63,0.0,17.63,7.38,10.25,0.5814,Digital Wallet,Store Pickup,4.3,0,0,Completed
ORD2025-02675,CUST00207,CAT030,ECH001,2025-08-28,2025-08-30,Aug,Q3,2025,United Kingdom,England,East of England,Cambridge,Cleaning,Home Care,Swift Steam Mop,Online,Consumer,2,86.04,0.13,149.71,119.85,29.86,0.1995,Digital Wallet,Express,4.3,0,2,Completed
ORD2025-02676,CUST01392,CAT030,ECH003,2025-10-13,2025-10-17,Oct,Q4,2025,United Kingdom,England,Yorkshire and The Humber,Leeds,Cleaning,Home Care,Swift Steam Mop,Online,Consumer,2,81.56,0.0,163.12,116.76,46.36,0.2842,Card,Standard,3.9,0,4,Completed
ORD2025-02677,CUST00056,CAT035,ECH002,2025-09-10,2025-09-15,Sep,Q3,2025,United Kingdom,England,South West,Plymouth,Furniture,Workspace,Apex Office Chair,Online,Home Office,1,160.53,0.07,149.29,121.73,27.56,0.1846,Card,Standard,4.0,0,5,Completed
ORD2025-02678,CUST01303,CAT035,STR003,2025-12-14,2025-12-16,Dec,Q4,2025,United Kingdom,England,Yorkshire and The Humber,Leeds,Furniture,Workspace,Apex Office Chair,In-Store,Small Business,1,171.44,0.0,171.44,116.71,54.73,0.3192,Digital Wallet,Standard,4.5,0,2,Completed
ORD2025-02679,CUST00744,CAT002,ECH002,2025-07-19,2025-07-25,Jul,Q3,2025,United Kingdom,England,North East,Newcastle upon Tyne,Home Accessories,Lighting,Harbour Floor Lamp,Online,Premium,2,76.09,0.0,152.18,103.1,49.08,0.3225,PayPal,Standard,3.6,0,6,Completed
ORD2025-02680,CUST00864,CAT033,STR004,2025-08-24,2025-08-24,Aug,Q3,2025,United Kingdom,England,London,London,Home Accessories,Decor,Elm Photo Frame Set,In-Store,Consumer,2,19.59,0.07,36.44,15.08,21.36,0.5862,Digital Wallet,Store Pickup,4.6,0,0,Completed
ORD2025-02681,CUST00398,CAT009,ECH002,2024-06-19,2024-06-23,Jun,Q2,2024,United Kingdom,England,South East,Reading,Furniture,Bedroom,Oxford Bedside Table,Online,Consumer,1,92.5,0.17,76.77,62.52,14.25,0.1856,Card,Standard,4.4,0,4,Completed
ORD2025-02682,CUST00058,CAT037,ECH003,2025-08-17,2025-08-18,Aug,Q3,2025,United Kingdom,England,North East,Newcastle upon Tyne,Electronics,Workspace,Clarity Monitor Light,Online,Premium,4,45.23,0.14,155.59,118.36,37.23,0.2393,Card,Click & Collect,4.6,0,1,Completed
ORD2025-02683,CUST00329,CAT015,STR003,2025-01-13,2025-01-13,Jan,Q1,2025,United Kingdom,England,Yorkshire and The Humber,Leeds,Kitchen,Storage,Pantry Glass Jar Set,In-Store,Home Office,1,21.86,0.06,20.55,9.94,10.61,0.5163,Card,Store Pickup,4.2,0,0,Completed
ORD2025-02684,CUST00321,CAT028,ECH002,2024-04-25,2024-04-27,Apr,Q2,2024,United Kingdom,England,West Midlands,Birmingham,Storage,Organisation,Studio Shelf Unit,Online,Premium,1,96.76,0.09,88.05,71.75,16.3,0.1851,Bank Transfer,Express,4.3,0,2,Completed
ORD2025-02685,CUST00748,CAT005,STR010,2024-02-03,2024-02-03,Feb,Q1,2024,United Kingdom,England,East Midlands,Leicester,Home Accessories,Soft Furnishings,Kensington Cushion Set,In-Store,Consumer,3,27.09,0.07,75.58,44.2,31.38,0.4152,PayPal,Store Pickup,3.9,0,0,Completed
ORD2025-02686,CUST01395,CAT019,ECH002,2025-07-26,2025-07-30,Jul,Q3,2025,United Kingdom,England,North East,Newcastle upon Tyne,Electronics,Small Tech,Nova Smart Plug Twin Pack,Online,Consumer,1,27.84,0.07,25.89,18.49,7.4,0.2858,Digital Wallet,Standard,4.2,0,4,Completed
ORD2025-02687,CUST00717,CAT014,STR002,2024-09-12,2024-09-12,Sep,Q3,2024,United Kingdom,England,West Midlands,Birmingham,Kitchen,Cookware,Forge Frying Pan,In-Store,Home Office,3,35.24,0.0,105.72,59.09,46.63,0.4411,PayPal,Store Pickup,4.9,0,0,Completed
ORD2025-02688,CUST01353,CAT015,STR006,2025-11-24,2025-11-24,Nov,Q4,2025,United Kingdom,Scotland,Scotland,Glasgow,Kitchen,Storage,Pantry Glass Jar Set,In-Store,Premium,2,22.73,0.04,43.64,19.33,24.31,0.5571,PayPal,Store Pickup,5.0,0,0,Completed
ORD2025-02689,CUST00754,CAT017,STR003,2024-03-14,2024-03-16,Mar,Q1,2024,United Kingdom,England,Yorkshire and The Humber,Leeds,Kitchen,Appliances,Harbour Toaster,In-Store,Home Office,1,44.56,0.0,44.56,29.15,15.41,0.3458,Card,Click & Collect,4.3,0,2,Completed
ORD2025-02690,CUST00073,CAT013,ECH002,2024-10-22,2024-10-23,Oct,Q4,2024,United Kingdom,England,Yorkshire and The Humber,Sheffield,Kitchen,Cookware,Sterling Saucepan Set,Online,Consumer,4,94.66,0.0,378.64,253.01,125.63,0.3318,Card,Express,3.6,0,1,Completed
ORD2025-02691,CUST00138,CAT040,STR005,2025-12-13,2025-12-13,Dec,Q4,2025,United Kingdom,England,South West,Bristol,Storage,Organisation,Loft Label Maker,In-Store,Consumer,4,32.93,0.12,115.91,69.79,46.12,0.3979,Card,Store Pickup,4.6,0,0,Completed
ORD2025-02692,CUST00843,CAT026,ECH001,2025-01-08,2025-01-10,Jan,Q1,2025,United Kingdom,Wales,Wales,Cardiff,Personal Care,Wellbeing,CalmAir Diffuser,Online,Consumer,1,41.0,0.0,41.0,29.96,11.04,0.2693,Card,Express,4.6,0,2,Completed
ORD2025-02693,CUST00898,CAT019,STR007,2025-10-03,2025-10-03,Oct,Q4,2025,United Kingdom,Wales,Wales,Cardiff,Electronics,Small Tech,Nova Smart Plug Twin Pack,In-Store,Premium,2,26.55,0.0,53.1,27.1,26.0,0.4896,PayPal,Store Pickup,4.9,0,0,Completed
ORD2025-02694,CUST01499,CAT024,STR002,2024-10-23,2024-10-23,Oct,Q4,2024,United Kingdom,England,West Midlands,Birmingham,Garden,Seasonal,Patio Lantern Duo,In-Store,Premium,2,37.47,0.0,74.94,40.36,34.58,0.4614,PayPal,Store Pickup,4.5,0,0,Completed
ORD2025-02695,CUST01338,CAT005,ECH002,2024-03-12,2024-03-14,Mar,Q1,2024,United Kingdom,Scotland,Scotland,Edinburgh,Home Accessories,Soft Furnishings,Kensington Cushion Set,Online,Consumer,2,27.77,0.0,55.54,38.16,17.38,0.3129,Digital Wallet,Express,4.3,0,2,Completed
ORD2025-02696,CUST00426,CAT018,STR007,2024-09-28,2024-09-28,Sep,Q3,2024,United Kingdom,Wales,Wales,Cardiff,Electronics,Small Tech,Pulse Bluetooth Speaker,In-Store,Consumer,1,56.02,0.0,56.02,39.95,16.07,0.2869,Card,Store Pickup,4.3,0,0,Completed
ORD2025-02697,CUST00020,CAT012,ECH003,2025-06-09,2025-06-12,Jun,Q2,2025,United Kingdom,England,South West,Plymouth,Furniture,Dining,Bromley Dining Table,Online,Premium,1,317.11,0.0,317.11,245.02,72.09,0.2273,Card,Standard,4.3,0,3,Completed
ORD2025-02698,CUST01161,CAT028,ECH003,2025-04-13,2025-04-15,Apr,Q2,2025,United Kingdom,England,Yorkshire and The Humber,Leeds,Storage,Organisation,Studio Shelf Unit,Online,Consumer,3,94.59,0.13,246.88,204.15,42.73,0.1731,Card,Standard,4.3,0,2,Completed
ORD2025-02699,CUST01485,CAT030,STR005,2025-01-13,2025-01-13,Jan,Q1,2025,United Kingdom,England,South West,Bristol,Cleaning,Home Care,Swift Steam Mop,In-Store,Premium,1,79.26,0.0,79.26,53.81,25.45,0.3211,Card,Store Pickup,3.3,0,0,Completed
ORD2025-02700,CUST00249,CAT009,STR008,2024-07-10,2024-07-10,Jul,Q3,2024,United Kingdom,Northern Ireland,Northern Ireland,Belfast,Furniture,Bedroom,Oxford Bedside Table,In-Store,Consumer,1,85.1,0.0,85.1,57.13,27.97,0.3287,Card,Store Pickup,4.2,0,0,Completed
ORD2025-02701,CUST01060,CAT030,STR001,2025-03-14,2025-03-15,Mar,Q1,2025,United Kingdom,England,North West,Manchester,Cleaning,Home Care,Swift Steam Mop,In-Store,Consumer,1,85.79,0.0,85.79,56.96,28.83,0.3361,PayPal,Click & Collect,3.5,0,1,Completed
ORD2025-02702,CUST01210,CAT011,STR005,2024-01-27,2024-01-27,Jan,Q1,2024,United Kingdom,England,South West,Bristol,Furniture,Dining,Abbey Dining Chair,In-Store,Home Office,1,72.55,0.0,72.55,45.58,26.97,0.3717,Card,Store Pickup,3.9,0,0,Completed
ORD2025-02703,CUST01436,CAT015,STR008,2024-11-09,2024-11-09,Nov,Q4,2024,United Kingdom,Northern Ireland,Northern Ireland,Belfast,Kitchen,Storage,Pantry Glass Jar Set,In-Store,Home Office,3,21.9,0.06,61.76,30.24,31.52,0.5104,Card,Store Pickup,4.1,0,0,Completed
ORD2025-02704,CUST00874,CAT032,STR008,2025-12-27,2025-12-27,Dec,Q4,2025,United Kingdom,Northern Ireland,Northern Ireland,Belfast,Cleaning,Consumables,Eco Wipe Refill Bundle,In-Store,Consumer,2,16.0,0.0,32.0,12.48,19.52,0.61,Card,Store Pickup,3.4,0,0,Completed
ORD2025-02705,CUST01312,CAT006,STR008,2024-10-04,2024-10-04,Oct,Q4,2024,United Kingdom,Northern Ireland,Northern Ireland,Belfast,Home Accessories,Soft Furnishings,Hearth Throw Blanket,In-Store,Home Office,3,34.9,0.07,97.37,53.86,43.51,0.4469,Card,Store Pickup,4.0,1,0,Partially Returned
ORD2025-02706,CUST01249,CAT015,STR002,2024-08-12,2024-08-12,Aug,Q3,2024,United Kingdom,England,West Midlands,Birmingham,Kitchen,Storage,Pantry Glass Jar Set,In-Store,Consumer,1,22.46,0.21,17.74,9.94,7.8,0.4397,Card,Store Pickup,4.1,0,0,Completed
ORD2025-02707,CUST01456,CAT033,STR001,2025-08-26,2025-08-26,Aug,Q3,2025,United Kingdom,England,Yorkshire and The Humber,Leeds,Home Accessories,Decor,Elm Photo Frame Set,In-Store,Premium,2,17.45,0.0,34.9,14.72,20.18,0.5782,PayPal,Store Pickup,3.9,0,0,Completed
ORD2025-02708,CUST00180,CAT032,STR001,2025-10-01,2025-10-01,Oct,Q4,2025,United Kingdom,England,North West,Manchester,Cleaning,Consumables,Eco Wipe Refill Bundle,In-Store,Consumer,2,16.2,0.07,30.13,12.79,17.34,0.5755,PayPal,Store Pickup,3.5,2,0,Returned
